customer_id,recency,frequency,monetary,r_score,f_score,m_score,rfm_score,cluster,segment,segment_description
CUST_01564,23,7,6130.24,4,1,2,7,2,Potential Loyalists,Recent customers with decent frequency. Nurture with offers.
CUST_01565,40,9,4061.72,3,2,1,6,2,Potential Loyalists,Recent customers with decent frequency. Nurture with offers.
CUST_01566,41,5,4211.15,3,1,1,5,3,Hibernating,"Low R, F, M scores. May be slipping away."
CUST_01567,150,8,6696.11,1,2,3,6,0,At Risk,Above-average customers who haven't bought recently. Reactivate urgently.
CUST_01568,559,4,5320.46,1,1,2,4,1,Lost,Lowest scores. Attempt win-back campaigns.
CUST_01569,8,15,11066.550000000001,5,5,5,15,4,Champions,"Bought recently, buy often, spend the most. Reward them."
CUST_01570,155,9,9629.84,1,2,4,7,0,At Risk,Above-average customers who haven't bought recently. Reactivate urgently.
CUST_01571,24,16,13299.4,4,5,5,14,4,Champions,"Bought recently, buy often, spend the most. Reward them."
CUST_01572,36,12,9003.47,3,4,4,11,5,Loyal Customers,Buy regularly. Offer loyalty programs.
CUST_01573,41,6,2885.28,3,1,1,5,3,Hibernating,"Low R, F, M scores. May be slipping away."
CUST_01574,8,15,12329.51,5,5,5,15,4,Champions,"Bought recently, buy often, spend the most. Reward them."
CUST_01575,85,6,2997.26,1,1,1,3,3,Hibernating,"Low R, F, M scores. May be slipping away."
CUST_01576,47,5,3224.9700000000003,2,1,1,4,3,Hibernating,"Low R, F, M scores. May be slipping away."
CUST_01577,128,10,12183.53,1,3,5,9,5,Loyal Customers,Buy regularly. Offer loyalty programs.
CUST_01578,8,10,5825.78,5,3,2,10,2,Potential Loyalists,Recent customers with decent frequency. Nurture with offers.
CUST_01579,20,10,9442.87,4,3,4,11,5,Loyal Customers,Buy regularly. Offer loyalty programs.
CUST_01580,44,11,5503.81,3,4,2,9,2,Potential Loyalists,Recent customers with decent frequency. Nurture with offers.
CUST_01581,89,6,4585.389999999999,1,1,1,3,3,Hibernating,"Low R, F, M scores. May be slipping away."
CUST_01582,34,9,4123.81,3,2,1,6,2,Potential Loyalists,Recent customers with decent frequency. Nurture with offers.
CUST_01583,2,10,6013.09,5,3,2,10,2,Potential Loyalists,Recent customers with decent frequency. Nurture with offers.
CUST_01584,94,8,3750.89,1,2,1,4,3,Hibernating,"Low R, F, M scores. May be slipping away."
CUST_01585,124,5,4295.25,1,1,1,3,3,Hibernating,"Low R, F, M scores. May be slipping away."
CUST_01586,1,10,5129.01,5,3,2,10,2,Potential Loyalists,Recent customers with decent frequency. Nurture with offers.
CUST_01587,1,11,8853.41,5,4,4,13,5,Loyal Customers,Buy regularly. Offer loyalty programs.
CUST_01588,19,8,5646.76,4,2,2,8,2,Potential Loyalists,Recent customers with decent frequency. Nurture with offers.
CUST_01589,139,13,8816.24,1,5,4,10,0,At Risk,Above-average customers who haven't bought recently. Reactivate urgently.
CUST_01590,15,11,6162.1,4,4,2,10,2,Potential Loyalists,Recent customers with decent frequency. Nurture with offers.
CUST_01591,176,6,5397.9,1,1,2,4,0,At Risk,Above-average customers who haven't bought recently. Reactivate urgently.
CUST_01592,25,11,6968.9400000000005,4,4,3,11,2,Potential Loyalists,Recent customers with decent frequency. Nurture with offers.
CUST_01593,16,12,8639.31,4,4,4,12,5,Loyal Customers,Buy regularly. Offer loyalty programs.
CUST_01594,16,13,11959.91,4,5,5,14,4,Champions,"Bought recently, buy often, spend the most. Reward them."
CUST_01595,14,9,7697.28,4,2,3,9,2,Potential Loyalists,Recent customers with decent frequency. Nurture with offers.
CUST_01596,9,10,9476.9,5,3,4,12,5,Loyal Customers,Buy regularly. Offer loyalty programs.
CUST_01597,50,10,7533.78,2,3,3,8,2,Potential Loyalists,Recent customers with decent frequency. Nurture with offers.
CUST_01598,25,13,12797.140000000001,4,5,5,14,4,Champions,"Bought recently, buy often, spend the most. Reward them."
CUST_01599,48,15,9035.37,2,5,4,11,5,Loyal Customers,Buy regularly. Offer loyalty programs.
CUST_01600,67,9,5877.969999999999,2,2,2,6,2,Potential Loyalists,Recent customers with decent frequency. Nurture with offers.
CUST_01601,3,13,10245.95,5,5,5,15,5,Loyal Customers,Buy regularly. Offer loyalty programs.
CUST_01602,8,8,6108.64,5,2,2,9,2,Potential Loyalists,Recent customers with decent frequency. Nurture with offers.
CUST_01603,38,9,8558.119999999999,3,2,4,9,2,Potential Loyalists,Recent customers with decent frequency. Nurture with offers.
CUST_01604,45,4,1119.85,2,1,1,4,3,Hibernating,"Low R, F, M scores. May be slipping away."
CUST_01605,183,6,4846.99,1,1,1,3,0,At Risk,Above-average customers who haven't bought recently. Reactivate urgently.
CUST_01606,42,10,7707.2300000000005,3,3,3,9,2,Potential Loyalists,Recent customers with decent frequency. Nurture with offers.
CUST_01607,3,12,9069.99,5,4,4,13,5,Loyal Customers,Buy regularly. Offer loyalty programs.
CUST_01608,140,7,5942.389999999999,1,1,2,4,0,At Risk,Above-average customers who haven't bought recently. Reactivate urgently.
CUST_01609,45,6,3112.86,2,1,1,4,3,Hibernating,"Low R, F, M scores. May be slipping away."
CUST_01610,5,11,7219.03,5,4,3,12,5,Loyal Customers,Buy regularly. Offer loyalty programs.
CUST_01611,16,7,3685.25,4,1,1,6,3,Hibernating,"Low R, F, M scores. May be slipping away."
CUST_01612,50,13,9608.61,2,5,4,11,5,Loyal Customers,Buy regularly. Offer loyalty programs.
CUST_01613,6,10,8818.4,5,3,4,12,5,Loyal Customers,Buy regularly. Offer loyalty programs.
CUST_01614,138,4,1754.65,1,1,1,3,3,Hibernating,"Low R, F, M scores. May be slipping away."
CUST_01615,55,8,7606.5,2,2,3,7,2,Potential Loyalists,Recent customers with decent frequency. Nurture with offers.
CUST_01616,49,9,6749.71,2,2,3,7,2,Potential Loyalists,Recent customers with decent frequency. Nurture with offers.
CUST_01617,135,7,5684.9800000000005,1,1,2,4,0,At Risk,Above-average customers who haven't bought recently. Reactivate urgently.
CUST_01618,101,14,13804.03,1,5,5,11,4,Champions,"Bought recently, buy often, spend the most. Reward them."
CUST_01619,6,8,6425.28,5,2,2,9,2,Potential Loyalists,Recent customers with decent frequency. Nurture with offers.
CUST_01620,38,9,8142.01,3,2,4,9,2,Potential Loyalists,Recent customers with decent frequency. Nurture with offers.
CUST_01621,108,10,9088.93,1,3,4,8,0,At Risk,Above-average customers who haven't bought recently. Reactivate urgently.
CUST_01622,59,10,8800.24,2,3,4,9,5,Loyal Customers,Buy regularly. Offer loyalty programs.
CUST_01623,29,17,13047.140000000001,3,5,5,13,4,Champions,"Bought recently, buy often, spend the most. Reward them."
CUST_01624,53,12,11396.11,2,4,5,11,5,Loyal Customers,Buy regularly. Offer loyalty programs.
CUST_01625,70,9,6468.88,2,2,2,6,2,Potential Loyalists,Recent customers with decent frequency. Nurture with offers.
CUST_01626,6,6,3977.41,5,1,1,7,3,Hibernating,"Low R, F, M scores. May be slipping away."
CUST_01627,29,13,8417.630000000001,3,5,4,12,5,Loyal Customers,Buy regularly. Offer loyalty programs.
CUST_01628,57,3,3219.91,2,1,1,4,3,Hibernating,"Low R, F, M scores. May be slipping away."
CUST_01629,45,13,11409.74,2,5,5,12,4,Champions,"Bought recently, buy often, spend the most. Reward them."
CUST_01630,10,14,8089.5,5,5,3,13,5,Loyal Customers,Buy regularly. Offer loyalty programs.
CUST_01631,26,10,9141.85,3,3,4,10,5,Loyal Customers,Buy regularly. Offer loyalty programs.
CUST_01632,7,10,9560.5,5,3,4,12,5,Loyal Customers,Buy regularly. Offer loyalty programs.
CUST_01633,14,9,6924.83,4,2,3,9,2,Potential Loyalists,Recent customers with decent frequency. Nurture with offers.
CUST_01634,196,9,8982.48,1,2,4,7,0,At Risk,Above-average customers who haven't bought recently. Reactivate urgently.
CUST_01635,39,7,8215.16,3,1,4,8,2,Potential Loyalists,Recent customers with decent frequency. Nurture with offers.
CUST_01636,125,8,7674.01,1,2,3,6,0,At Risk,Above-average customers who haven't bought recently. Reactivate urgently.
CUST_01637,9,11,5370.97,5,4,2,11,2,Potential Loyalists,Recent customers with decent frequency. Nurture with offers.
CUST_01638,52,13,10186.28,2,5,5,12,5,Loyal Customers,Buy regularly. Offer loyalty programs.
CUST_01639,199,10,5780.17,1,3,2,6,0,At Risk,Above-average customers who haven't bought recently. Reactivate urgently.
CUST_01640,32,12,12308.91,3,4,5,12,4,Champions,"Bought recently, buy often, spend the most. Reward them."
CUST_01641,72,10,8059.04,2,3,3,8,5,Loyal Customers,Buy regularly. Offer loyalty programs.
CUST_01642,37,12,7816.19,3,4,3,10,5,Loyal Customers,Buy regularly. Offer loyalty programs.
CUST_01643,41,12,10556.41,3,4,5,12,5,Loyal Customers,Buy regularly. Offer loyalty programs.
CUST_01644,7,11,9484.23,5,4,4,13,5,Loyal Customers,Buy regularly. Offer loyalty programs.
CUST_01645,33,16,9943.45,3,5,4,12,4,Champions,"Bought recently, buy often, spend the most. Reward them."
CUST_01646,62,9,7440.5,2,2,3,7,2,Potential Loyalists,Recent customers with decent frequency. Nurture with offers.
CUST_01647,36,12,9923.24,3,4,4,11,5,Loyal Customers,Buy regularly. Offer loyalty programs.
CUST_01648,47,10,6772.05,2,3,3,8,2,Potential Loyalists,Recent customers with decent frequency. Nurture with offers.
CUST_01649,56,6,4022.05,2,1,1,4,3,Hibernating,"Low R, F, M scores. May be slipping away."
CUST_01650,44,9,6128.42,3,2,2,7,2,Potential Loyalists,Recent customers with decent frequency. Nurture with offers.
CUST_01651,28,11,8779.210000000001,3,4,4,11,5,Loyal Customers,Buy regularly. Offer loyalty programs.
CUST_01652,14,11,7975.96,4,4,3,11,5,Loyal Customers,Buy regularly. Offer loyalty programs.
CUST_01653,21,11,6770.51,4,4,3,11,2,Potential Loyalists,Recent customers with decent frequency. Nurture with offers.
CUST_01654,10,9,8353.86,5,2,4,11,2,Potential Loyalists,Recent customers with decent frequency. Nurture with offers.
CUST_01655,120,6,4272.9,1,1,1,3,0,At Risk,Above-average customers who haven't bought recently. Reactivate urgently.
CUST_01656,73,11,7445.87,2,4,3,9,5,Loyal Customers,Buy regularly. Offer loyalty programs.
CUST_01657,318,9,6539.95,1,2,2,5,1,Lost,Lowest scores. Attempt win-back campaigns.
CUST_01658,70,12,9495.41,2,4,4,10,5,Loyal Customers,Buy regularly. Offer loyalty programs.
CUST_01659,23,10,11588.67,4,3,5,12,5,Loyal Customers,Buy regularly. Offer loyalty programs.
CUST_01660,5,11,9163.5,5,4,4,13,5,Loyal Customers,Buy regularly. Offer loyalty programs.
CUST_01661,58,6,2967.99,2,1,1,4,3,Hibernating,"Low R, F, M scores. May be slipping away."
CUST_01662,408,4,3967.79,1,1,1,3,1,Lost,Lowest scores. Attempt win-back campaigns.
CUST_01663,27,15,11650.36,3,5,5,13,4,Champions,"Bought recently, buy often, spend the most. Reward them."
CUST_01664,9,17,13477.21,5,5,5,15,4,Champions,"Bought recently, buy often, spend the most. Reward them."
CUST_01665,4,7,4154.57,5,1,1,7,3,Hibernating,"Low R, F, M scores. May be slipping away."
CUST_01666,16,9,4840.4,4,2,1,7,2,Potential Loyalists,Recent customers with decent frequency. Nurture with offers.
CUST_01667,65,12,10631.65,2,4,5,11,5,Loyal Customers,Buy regularly. Offer loyalty programs.
CUST_01668,294,4,1491.99,1,1,1,3,1,Lost,Lowest scores. Attempt win-back campaigns.
CUST_01669,51,7,3672.0099999999998,2,1,1,4,3,Hibernating,"Low R, F, M scores. May be slipping away."
CUST_01670,29,9,7586.49,3,2,3,8,2,Potential Loyalists,Recent customers with decent frequency. Nurture with offers.
CUST_01671,27,13,12330.95,3,5,5,13,4,Champions,"Bought recently, buy often, spend the most. Reward them."
CUST_01672,25,11,10036.75,4,4,4,12,5,Loyal Customers,Buy regularly. Offer loyalty programs.
CUST_01673,23,7,6942.42,4,1,3,8,2,Potential Loyalists,Recent customers with decent frequency. Nurture with offers.
CUST_01674,35,10,6146.64,3,3,2,8,2,Potential Loyalists,Recent customers with decent frequency. Nurture with offers.
CUST_01675,78,10,7177.84,2,3,3,8,2,Potential Loyalists,Recent customers with decent frequency. Nurture with offers.
CUST_01676,24,6,2956.27,4,1,1,6,3,Hibernating,"Low R, F, M scores. May be slipping away."
CUST_01677,48,14,9994.31,2,5,4,11,5,Loyal Customers,Buy regularly. Offer loyalty programs.
CUST_01678,13,10,4746.44,4,3,1,8,2,Potential Loyalists,Recent customers with decent frequency. Nurture with offers.
CUST_01679,23,7,6312.339999999999,4,1,2,7,2,Potential Loyalists,Recent customers with decent frequency. Nurture with offers.
CUST_01680,12,6,3502.24,4,1,1,6,3,Hibernating,"Low R, F, M scores. May be slipping away."
CUST_01681,43,9,5911.879999999999,3,2,2,7,2,Potential Loyalists,Recent customers with decent frequency. Nurture with offers.
CUST_01682,44,10,8534.54,3,3,4,10,5,Loyal Customers,Buy regularly. Offer loyalty programs.
CUST_01683,25,7,7436.1,4,1,3,8,2,Potential Loyalists,Recent customers with decent frequency. Nurture with offers.
CUST_01684,46,12,7119.860000000001,2,4,3,9,5,Loyal Customers,Buy regularly. Offer loyalty programs.
CUST_01685,101,9,5369.23,1,2,2,5,0,At Risk,Above-average customers who haven't bought recently. Reactivate urgently.
CUST_01686,42,10,9381.42,3,3,4,10,5,Loyal Customers,Buy regularly. Offer loyalty programs.
CUST_01687,2,9,7457.58,5,2,3,10,2,Potential Loyalists,Recent customers with decent frequency. Nurture with offers.
CUST_01688,9,10,9584.6,5,3,4,12,5,Loyal Customers,Buy regularly. Offer loyalty programs.
CUST_01689,22,11,10160.19,4,4,5,13,5,Loyal Customers,Buy regularly. Offer loyalty programs.
CUST_01690,27,13,13670.0,3,5,5,13,4,Champions,"Bought recently, buy often, spend the most. Reward them."
CUST_01691,145,7,5657.41,1,1,2,4,0,At Risk,Above-average customers who haven't bought recently. Reactivate urgently.
CUST_01692,16,13,13997.619999999999,4,5,5,14,4,Champions,"Bought recently, buy often, spend the most. Reward them."
CUST_01693,275,8,6327.41,1,2,2,5,1,Lost,Lowest scores. Attempt win-back campaigns.
CUST_01694,70,12,13370.72,2,4,5,11,4,Champions,"Bought recently, buy often, spend the most. Reward them."
CUST_01695,22,15,10137.85,4,5,5,14,4,Champions,"Bought recently, buy often, spend the most. Reward them."
CUST_01696,13,9,5761.71,4,3,2,9,2,Potential Loyalists,Recent customers with decent frequency. Nurture with offers.
CUST_01697,155,10,5141.99,1,3,2,6,0,At Risk,Above-average customers who haven't bought recently. Reactivate urgently.
CUST_01698,2,8,4252.36,5,2,1,8,2,Potential Loyalists,Recent customers with decent frequency. Nurture with offers.
CUST_01699,39,10,6024.86,3,3,2,8,2,Potential Loyalists,Recent customers with decent frequency. Nurture with offers.
CUST_01700,28,13,12189.27,3,5,5,13,4,Champions,"Bought recently, buy often, spend the most. Reward them."
CUST_01701,31,8,4628.76,3,2,1,6,2,Potential Loyalists,Recent customers with decent frequency. Nurture with offers.
CUST_01702,100,5,5005.74,1,1,1,3,3,Hibernating,"Low R, F, M scores. May be slipping away."
CUST_01703,16,15,9425.2,4,5,4,13,4,Champions,"Bought recently, buy often, spend the most. Reward them."
CUST_01704,137,11,5077.22,1,4,2,7,0,At Risk,Above-average customers who haven't bought recently. Reactivate urgently.
CUST_01705,141,9,8873.25,1,3,4,8,0,At Risk,Above-average customers who haven't bought recently. Reactivate urgently.
CUST_01706,45,7,5268.32,2,1,2,5,3,Hibernating,"Low R, F, M scores. May be slipping away."
CUST_01707,46,11,7945.57,2,4,3,9,5,Loyal Customers,Buy regularly. Offer loyalty programs.
CUST_01708,27,14,10758.34,3,5,5,13,4,Champions,"Bought recently, buy often, spend the most. Reward them."
CUST_01709,40,11,7095.8,3,4,3,10,5,Loyal Customers,Buy regularly. Offer loyalty programs.
CUST_01710,26,16,11312.13,3,5,5,13,4,Champions,"Bought recently, buy often, spend the most. Reward them."
CUST_01711,8,11,8421.26,5,4,4,13,5,Loyal Customers,Buy regularly. Offer loyalty programs.
CUST_01712,105,4,2973.56,1,1,1,3,3,Hibernating,"Low R, F, M scores. May be slipping away."
CUST_01713,93,13,12049.62,1,5,5,11,4,Champions,"Bought recently, buy often, spend the most. Reward them."
CUST_01714,6,14,10377.79,5,5,5,15,4,Champions,"Bought recently, buy often, spend the most. Reward them."
CUST_01715,111,8,5207.18,1,2,2,5,0,At Risk,Above-average customers who haven't bought recently. Reactivate urgently.
CUST_01716,78,10,9628.59,2,3,4,9,5,Loyal Customers,Buy regularly. Offer loyalty programs.
CUST_01717,9,12,11740.970000000001,5,4,5,14,5,Loyal Customers,Buy regularly. Offer loyalty programs.
CUST_01718,29,8,6814.56,3,2,3,8,2,Potential Loyalists,Recent customers with decent frequency. Nurture with offers.
CUST_01719,42,11,13517.75,3,4,5,12,4,Champions,"Bought recently, buy often, spend the most. Reward them."
CUST_01720,45,14,8846.53,2,5,4,11,5,Loyal Customers,Buy regularly. Offer loyalty programs.
CUST_01721,51,8,4144.99,2,2,1,5,3,Hibernating,"Low R, F, M scores. May be slipping away."
CUST_01722,9,7,3964.7,5,1,1,7,3,Hibernating,"Low R, F, M scores. May be slipping away."
CUST_01723,27,14,12712.74,3,5,5,13,4,Champions,"Bought recently, buy often, spend the most. Reward them."
CUST_01724,6,5,2761.35,5,1,1,7,3,Hibernating,"Low R, F, M scores. May be slipping away."
CUST_01725,150,7,5767.27,1,1,2,4,0,At Risk,Above-average customers who haven't bought recently. Reactivate urgently.
CUST_01726,153,14,8501.24,1,5,4,10,0,At Risk,Above-average customers who haven't bought recently. Reactivate urgently.
CUST_01727,150,8,7290.57,1,2,3,6,0,At Risk,Above-average customers who haven't bought recently. Reactivate urgently.
CUST_01728,4,7,4859.51,5,1,1,7,3,Hibernating,"Low R, F, M scores. May be slipping away."
CUST_01729,2,12,9475.08,5,4,4,13,5,Loyal Customers,Buy regularly. Offer loyalty programs.
CUST_01730,20,10,9019.03,4,3,4,11,5,Loyal Customers,Buy regularly. Offer loyalty programs.
CUST_01731,169,12,10681.26,1,4,5,10,0,At Risk,Above-average customers who haven't bought recently. Reactivate urgently.
CUST_01732,13,11,10460.11,4,4,5,13,5,Loyal Customers,Buy regularly. Offer loyalty programs.
CUST_01733,5,12,9402.2,5,4,4,13,5,Loyal Customers,Buy regularly. Offer loyalty programs.
CUST_01734,50,8,11982.48,2,2,5,9,5,Loyal Customers,Buy regularly. Offer loyalty programs.
CUST_01735,58,11,4469.15,2,4,1,7,2,Potential Loyalists,Recent customers with decent frequency. Nurture with offers.
CUST_01736,31,9,8306.130000000001,3,3,4,10,2,Potential Loyalists,Recent customers with decent frequency. Nurture with offers.
CUST_01737,42,12,13577.89,3,4,5,12,4,Champions,"Bought recently, buy often, spend the most. Reward them."
CUST_01738,6,11,8464.31,5,4,4,13,5,Loyal Customers,Buy regularly. Offer loyalty programs.
CUST_01739,150,8,5070.610000000001,1,2,2,5,0,At Risk,Above-average customers who haven't bought recently. Reactivate urgently.
